filename,movie_name,sentiment,key_themes,named_entities,emotional_tone,star_rating
229_10.txt,Police Squad!,Positive,Acting;Plot;Cinematography,Leslie Nielsen (Actor); David Zucker (Director); Paramount Pictures (Studio),Nostalgia,N/A
22_8.txt,The Dresser,Positive,Acting;Plot;Cinematography,Tom Courtenay (Actor); Albert Finney (Actor); Ronald Harwood (Writer),Nostalgia,N/A
230_7.txt,N/A,Positive,Acting;Soundtrack;Plot,Gene Kelly (Actor); Rita Hayworth (Actor); Phil Silvers (Actor),Nostalgia,N/A
231_8.txt,N/A,Positive,Acting;Plot;Soundtrack,Rita Hayworth (Actor); Gene Kelly (Actor); Vera-Ellen (Actor),Nostalgia,N/A
232_7.txt,Cover Girl,Positive,Acting;Soundtrack;Plot,Rita Hayworth (Actor); Gene Kelly (Actor); Columbia (Studio),Satisfaction,7/10
233_8.txt,The Daughter of Rosie O'Grady,Positive,Acting;Soundtrack;Plot,Rita Hayworth (Actor); Gene Kelly (Actor); Phil Silvers (Actor); Eve Arden (Actor); Otto Kruger (Actor),Nostalgia,N/A
234_7.txt,Cover Girl,Positive,Cinematography;Acting;Soundtrack,Rita Hayworth (Actor); Gene Kelly (Actor); Jerome Kern (Composer); Phil Silvers (Actor); Otto Kruger (Actor); Eve Arden (Actor); Edward Brophy (Actor); Moira Shearer (Actor); Michael Powell (Director),Nostalgia,N/A
235_7.txt,An American in Paris,Positive,Soundtrack;Acting;Plot,Gene Kelly (Actor); Vincente Minnelli (Director); Metro-Goldwyn-Mayer (Studio),Nostalgia,N/A
236_10.txt,Cover Girl,Positive,Acting;Plot;Soundtrack,Gene Kelly (Actor); Rita Hayworth (Actor); Phil Silvers (Actor); Otto Kruger (Actor),Nostalgia,N/A
237_8.txt,Cover Girl,Positive,Acting;Soundtrack;Cinematography,Gene Kelly (Actor); Rita Hayworth (Actor); Phil Silvers (Actor),Nostalgia,N/A
238_9.txt,Cover Girl,Positive,Acting;Plot;Soundtrack,Rita Hayworth (Actor); Gene Kelly (Actor); Otto Kruger (Actor); Lee Bowman (Actor); Eve Arden (Actor); Phil Silvers (Actor),Nostalgia,N/A
239_9.txt,Cover Girl,Positive,Acting;Cinematography;Soundtrack,Rita Hayworth (Actor); Gene Kelly (Actor); Phil Silvers (Actor); Eve Arden (Actor),Nostalgia,N/A
23_10.txt,The Dresser,Positive,Acting;Plot;N/A,Albert Finney (Actor); Tom Courtenay (Actor); Ronald Harwood (Writer),Satisfaction,N/A
240_9.txt,Cover Girl,Positive,Acting;Soundtrack;Plot,Rita Hayworth (Actor); Gene Kelly (Actor); Phil Silvers (Actor),Nostalgia,9
241_7.txt,Cover Girl,Positive,Acting;Soundtrack;Plot,Rita Hayworth (Actor); Gene Kelly (Actor),Satisfaction,N/A
242_10.txt,Cover Girl,Positive,Acting;Cinematography;Plot,Rita Hayworth (Actor); Gene Kelly (Actor); N/A,Excitement,N/A
243_9.txt,Cover Girl,Positive,Acting;Soundtrack;Plot,Gene Kelly (Actor); Rita Hayworth (Actor); Phil Silvers (Actor),Nostalgia,9/10
244_9.txt,Cover Girl,Positive,Acting;Soundtrack;Plot,Gene Kelly (Actor); Rita Hayworth (Actor); Phil Silvers (Actor); Arthur Schwartz (Producer); Charles Vidor (Director); Jerome Kern (Composer); Ira Gershwin (Lyricist); Columbia (Studio),Nostalgia,N/A
245_8.txt,Cover Girl,Positive,Acting;Soundtrack;Plot,Rita Hayworth (Actor); Gene Kelly (Actor); Phil Silvers (Actor); Eve Arden (Actor); Lee Bowman (Actor); Otto Kruger (Actor); Jerome Kern (Composer); Martha Mears (Singer),Nostalgia,N/A
246_10.txt,Cover Girl,Positive,Acting;Soundtrack;Cinematography,Rita Hayworth (Actor); Gene Kelly (Actor); Lesley Brookes (Actor); Otto Kruger (Actor); Eve Arden (Actor); Phil Silvers (Actor); Lee Bowman (Actor); Martha Mears (Actor); Al Norman (Actor); Travis Banton (Costume Designer); Gwen Wakeling (Costume Designer); Columbia Pictures (Studio),Nostalgia,N/A
247_8.txt,Cover Girl,Positive,Acting;Soundtrack;Plot,"Rita Hayworth (Actor); Gene Kelly (Actor, Choreographer); Phil Silvers (Actor)",Nostalgia,8/10
248_7.txt,Cover Girl,Positive,Acting;Soundtrack;Plot,Rita Hayworth (Actor); Gene Kelly (Actor); Phil Silvers (Actor); Otto Kruger (Actor); Charles Vidor (Director); Jerome Kern (Composer),Nostalgia,N/A
249_7.txt,Cover Girl,Neutral,Acting;Soundtrack;Cinematography,Rita Hayworth (Actor); Gene Kelly (Actor); Lee Bowman (Actor); Otto Kruger (Actor); Eve Arden (Actor); Jerome Kern (Composer); Ira Gershwin (Lyricist); Phil Silvers (Actor),Nostalgia,N/A
24_10.txt,The Dresser,Positive,Acting;Plot,Albert Finney (Actor); Tom Courtenay (Actor); Freddie Jones (Actor); Ronald Harwood (Writer),Nostalgia,N/A
250_10.txt,Cover Girl,Positive,Acting;Plot;Soundtrack,Rita Hayworth (Actor); Gene Kelly (Actor); Phil Silvers (Actor); Lee Bowman (Actor),Nostalgia,N/A
251_8.txt,Rusty's Broadway Dream,Positive,Acting;Plot;Soundtrack,Rita Hayworth (Actor); Gene Kelly (Actor); Phil Silvers (Actor),Nostalgia,N/A
252_9.txt,Cover Girl,Positive,Cinematography;Acting;Soundtrack,Gene Kelly (Actor); Rita Hayworth (Actor); Phil Silvers (Actor); Otto Kruger (Actor); Jess Barker (Actor); Susan Hayward (Actor); Lee Bowman (Actor); Nan Wynn (Actor); Harry Cohn (Producer); Louis B. Mayer (Producer); Jerome Kern (Composer); Ira Gershwin (Lyricist); MGM (Studio); Columbia (Studio),Nostalgia,N/A
253_10.txt,N/A,Positive,Plot;N/A;N/A,Eledore;Shiro,Nostalgia,N/A
254_10.txt,08th MS Team,Positive,Plot;Cinematography,N/A,Satisfaction,N/A
255_10.txt,08th MS Team,Positive,Animation;Plot;Romance,N/A,Nostalgia,N/A
256_10.txt,Gundam 0083 Stardust Memory,Positive,Plot;N/A;N/A,Char Aznable (Actor);Anavel Gato (Actor);Norris Packard (Actor),Excitement,N/A
257_9.txt,N/A,Positive,Plot;Acting,N/A,Satisfaction,10/10
258_8.txt,Love Life,Positive,Plot;Acting,N/A,Satisfaction,9/10
259_10.txt,Love Life,Positive,Acting;Plot;Cinematography,N/A,Satisfaction,N/A
25_10.txt,The Dresser,Positive,Acting;Plot;Emotion,Albert Finney (Actor); Tom Courtenay (Actor);  N/A,Nostalgia,N/A
260_10.txt,N/A,Positive,Acting;Plot;Comedy,N/A,Excitement,10/10
261_9.txt,N/A,Positive,Sentiment;Plot,N/A,Satisfaction,9/10
262_9.txt,Yashimo,Positive,Acting;Plot;N/A,Des Brady (Actor);N/A;N/A,Satisfaction,N/A
263_10.txt,N/A,Positive,Acting;Plot;Cinematography,N/A,Satisfaction,N/A
264_10.txt,N/A,Positive,Acting;Cinematography;Plot,Luke Goss (Actor); N/A,Satisfaction,9/10
265_9.txt,N/A,Positive,Plot;Acting,N/A,Satisfaction,N/A
266_8.txt,N/A,Positive,Acting;Plot,N/A,Satisfaction,N/A
267_10.txt,The Lost Child,Positive,Acting;Plot,Robert Glenister (Actor); Helen Mirren (Actor); N/A,Nostalgia,N/A
268_10.txt,The Lost Child,Positive,Acting;Plot;N/A,Helen Mirren (Actor); Dick Wolf (Director); N/A,Satisfaction,N/A
269_8.txt,Prime Suspect 4,Positive,Plot;Acting;N/A,Jane Tennison (Actor);Lynda La Plante (Writer);N/A,Satisfaction,N/A
26_10.txt,N/A,Positive,Acting;Plot;Period,Courtney (Actor); Finney (Actor); N/A,Frustration,N/A
270_8.txt,Prime Suspect IV: The Lost Child,Positive,Acting;Plot;Cinematography,Helen Mirren (Actor); N/A ; N/A,Excitement,N/A
271_7.txt,The Stepford Children,Positive,Plot;Acting,Tammy Lauren (Actor); Randall Batinkoff (Actor); N/A,Nostalgia,N/A
272_10.txt,The Stepford Children,Positive,Plot;Acting,N/A,Nostalgia,N/A
273_10.txt,The Stepford Wives III,Positive,Plot;Acting;N/A,N/A,Nostalgia,N/A
274_9.txt,The Stepford Children,Positive,Acting;Plot,Barbara Eden (Actor); Don Murray (Actor); N/A,Nostalgia,N/A
275_10.txt,N/A,N/A,N/A,N/A,N/A,N/A
276_10.txt,I Shout Love,Positive,Acting;Plot;N/A,Kristen Thomsen (Actor); Matthew Ferguson (Actor); Sarah Polley (Director),Satisfaction,N/A
277_9.txt,N/A,Positive,Acting;Plot;N/A,N/A,Nostalgia,N/A
278_10.txt,N/A,Positive,Acting;Plot,Kristen Thomson (Actor);,Nostalgia,N/A
279_10.txt,N/A,Positive,Acting;Plot,N/A,Satisfaction,N/A
27_9.txt,Sir & His Dresser,Positive,Acting;Plot,Albert Finney (Actor); Tom Courtenay (Actor); Ronald Harwood (Playwright),Satisfaction,N/A
280_10.txt,Take This Waltz,Positive,Plot;Acting;N/A,Sarah Polley (Director); Seth Rogen (Actor); Michelle Williams (Actor); N/A,Satisfaction,N/A
281_8.txt,N/A,Positive,Acting;Plot;N/A,Bobby;Tessa;N/A,Nostalgia,N/A
282_10.txt,The Top Secret Life Of Edgar Briggs,Positive,Acting;Plot,David Jason (Actor); Barbara Angell (Actor); Mark Eden (Actor); Michael Stainton (Actor); Elisabeth Counsell (Actor); Noel Coleman (Actor); Richard Laing (Writer); Bernard McKenna (Writer),Nostalgia,N/A
283_8.txt,The Top Secret Life Of Edgar Briggs,Neutral,Acting;Plot;Soundtrack,David Jason (Actor); Richard Laing (Writer); Bernard McKenna (Writer); Michael Stainton (Actor); Mark Eden (Actor); Elisabeth Counsell (Actor); Noel Coleman (Actor); Barbara Angell (Actor); London Weekend Television (Studio),Nostalgia,N/A
284_10.txt,N/A,Positive,Acting;N/A;N/A,David Jason (Actor); Mark Eden (Actor); Alan Bradley (Actor),Nostalgia,N/A
285_10.txt,N/A,Positive,Acting;Plot,David Jason (Actor);,Nostalgia,N/A
286_10.txt,Jacqueline Hyde,Positive,Acting;Plot,Dan (Actor),Excitement,N/A
287_8.txt,Jacqueline Hyde,Positive,Acting;Plot;N/A,Blythe Metz (Actor); Rolfe Kanefsky (Director); N/A,Excitement,N/A
288_7.txt,N/A,Positive,Acting;Plot;Cinematography,Gabriella (Actor); N/A (Director); N/A (Studio),Satisfaction,N/A
289_8.txt,N/A,Positive,Acting;Plot;Special Effects,Jackie (Actor); N/A,Satisfaction,N/A
28_9.txt,The Dresser,Positive,Acting;Plot,Albert Finney (Actor); Tom Courtenay (Actor),Frustration,9/10
290_9.txt,Apocalypse Now,Positive,Cinematography;Acting;Plot,Francis Ford Coppola (Director); Martin Sheen (Actor),Satisfaction,N/A
291_9.txt,Apocalypse Now,Positive,Cinematography;Acting;Plot,Martin Sheen (Actor); Marlon Brando (Actor); Robert Duvall (Actor); Dennis Hopper (Actor); Laurence Fishburne (Actor); R. Lee Ermey (Actor); Sam Bottoms (Actor); Albert Hall (Actor); Harrison Ford (Actor); Francis Ford Coppola (Director),Satisfaction,N/A
292_10.txt,Apocalypse Now Redux,Positive,Acting;Plot;Cinematography,Martin Sheen (Actor); Francis Ford Coppola (Director); Marlon Brando (Actor); Harrison Ford (Actor); Scott Glenn (Actor); Robert Duvall (Actor); Fred Forrest (Actor); Lawrence Fishburne (Actor); Sam Bottoms (Actor);,Nostalgia,N/A
293_10.txt,Apocalypse Now,Negative,Plot;Cinematography,Francis Ford Coppola (Director); Marlon Brando (Actor); Martin Sheen (Actor); Warner Bros (Studio),Frustration,N/A
294_8.txt,Apocalypse Now,Positive,Acting;Cinematography;Plot,Martin Sheen (Actor); Dennis Hopper (Actor); Marlon Brando (Actor); Francis Ford Coppola (Director); United Artists (Studio),Nostalgia,N/A
295_8.txt,Apocalypse Now,Positive,Cinematography;Acting;Plot,Francis Ford Coppola (Director); Marlon Brando (Actor);  Martin Sheen (Actor);  Warner Bros. (Studio),Satisfaction,N/A
296_9.txt,Apocalypse Now,Positive,Acting;Soundtrack;Plot,Francis Ford Coppola (Director); Marlon Brando (Actor); Robert Duvall (Actor); Martin Sheen (Actor); Laurence Fishburne (Actor);,Satisfaction,N/A
297_10.txt,N/A,Positive,Acting;Plot;Soundtrack,N/A,Satisfaction,N/A
298_10.txt,Apocalypse Now,Positive,Acting;Plot;Cinematography,Martin Sheen (Actor); Marlon Brando (Actor); Francis Ford Coppola (Director); United Artists (Studio),Excitement,N/A
299_8.txt,Apocalypse Now,Positive,Cinematography;Acting;Plot,Martin Sheen (Actor); Marlon Brando (Actor); Robert Duvall (Actor); Frederic Forrest (Actor),Satisfaction,N/A
29_10.txt,N/A,Positive,Acting;Plot;War,Courtney (Actor); Finney (Actor),Satisfaction,10
2_7.txt,The Guardian,Positive,Acting;Plot;N/A,Kevin Costner (Actor); Ashton Kutcher (Actor); Sela Ward (Actor),Excitement,N/A
300_9.txt,Apocalypse Now,Positive,Acting;Cinematography;Plot,Marlon Brando (Actor); Francis Ford Coppola (Director); United Artists (Studio),Satisfaction,N/A
301_10.txt,Apocalypse Now,Positive,Plot;Acting;Cinematography,Francis Ford Coppola (Director); Marlon Brando (Actor); Martin Sheen (Actor); Warner Bros (Studio),Nostalgia,N/A
302_10.txt,Apocalypse Now,Positive,Cinematography;Acting;Plot,Martin Sheen (Actor); Francis Ford Coppola (Director); Marlon Brando (Actor); Dennis Hopper (Actor),Nostalgia,N/A
303_10.txt,Apocalypse Now,Positive,Cinematography;Acting;Plot,Francis Ford Coppola (Director); Martin Sheen (Actor); Robert Duvall (Actor); Laurence Fishburne (Actor),Nostalgia,10
304_10.txt,Apocalypse Now,Positive,Plot;Cinematography;Acting,Francis Ford Coppola (Director); Marlon Brando (Actor); Martin Sheen (Actor); The Doors (Soundtrack); Wagner (Soundtrack),Satisfaction,N/A
305_10.txt,Apocalypse Now!,Positive,Cinematography;Acting;Plot,Martin Sheen (Actor); Marlon Brando (Actor); Francis Ford Coppola (Director); Robert Duvall (Actor); Hugh Heffner (Actor),Satisfaction,N/A
306_10.txt,Apocalypse Now,Positive,Acting;Soundtrack;Plot,Martin Sheen (Actor); Marlon Brando (Actor); Francis Ford Coppola (Director); Robert Duvall (Actor); Laurence Fishburne (Actor),Nostalgia,N/A
307_10.txt,Apocalypse Now,Positive,Acting;Plot;Cinematography,Marlon Brando (Actor); Martin Sheen (Actor); Harrison Ford (Actor); Francis Ford Coppola (Director); Albert Hall (Actor); Frederic Forest (Actor); Larry Fishburne (Actor); Robert Duvall (Actor); Dennis Hopper (Actor),Satisfaction,5/5
308_9.txt,Apocalypse Now,Positive,Acting;Plot;Soundtrack,Martin Sheen (Actor); Marlon Brando (Actor); Robert Duvall (Actor); Francis Ford Coppola (Director);,Nostalgia,N/A
309_10.txt,Apocalypse Now,Positive,Directing;Acting;Cinematography,Francis Ford Coppola (Director); Marlon Brando (Actor); Martin Sheen (Actor); Robert Duvall (Actor); Laurence Fishburne (Actor); Sam Bottoms (Actor); Frederic Forest (Actor); Dennis Hopper (Actor); Harrison Ford (Actor),Satisfaction,N/A
30_9.txt,The Dresser,Positive,Acting;Plot;N/A,Albert Finney (Actor); Eileen Atkins (Actor); Tom Courtenay (Actor); Edward Fox (Actor); Zena Walker (Actor); Lockwood West (Actor); Ronald Harwood (Writer); Donald Wolfit (Actor),Nostalgia,N/A
310_9.txt,Apocalypse Now,Positive,Cinematography;Plot;Acting,Francis Ford Coppola (Director); Marlon Brando (Actor); Martin Sheen (Actor); Warner Bros (Studio),Satisfaction,N/A
311_10.txt,Apocalypse Now,Positive,Cinematography;Acting;Plot,Francis Ford Coppola (Director); Marlon Brando (Actor);  ,Excitement,N/A
312_10.txt,Apocalypse Now,Positive,Cinematography;Plot;Acting,Francis Ford Coppola (Director); Marlon Brando (Actor); Martin Sheen (Actor),Satisfaction,N/A
313_10.txt,Apocalypse Now,Positive,Acting;Plot;Cinematography,Francis Ford Coppola (Director); Martin Sheen (Actor); Marlon Brando (Actor),Nostalgia,N/A
314_10.txt,Apocalypse Now,Positive,Acting;Cinematography;Plot,Marlon Brando (Actor); Robert Duvall (Actor); Martin Sheen (Actor); Francis Ford Coppola (Director),Nostalgia,10
315_8.txt,Apocalypse Now Redux,Positive,Cinematography;Acting;Plot,Francis Ford Coppola (Director); Martin Sheen (Actor); Marlon Brando (Actor); Robert Duvall (Actor); Frederic Forrest (Actor); Warner Bros (Studio),Satisfaction,8/10
316_10.txt,Apocalypse Now,Positive,Plot;Acting;Cinematography,Martin Sheen (Actor); Marlon Brando (Actor); Francis Ford Coppola (Director),Satisfaction,N/A
317_10.txt,Apocalypse Now,Positive,Plot;Acting;Cinematography,Francis Ford Coppola (Director); Marlon Brando (Actor); Martin Sheen (Actor),Nostalgia,N/A
318_10.txt,Apocalypse Now,Positive,Cinematography;Acting;Plot,Francis Ford Coppola (Director); Robert Duvall (Actor); John Milius (Writer); Marlon Brando (Actor),Nostalgia,N/A
319_10.txt,Apocalypse Now,Positive,Cinematography;Plot;Acting,Francis Ford Coppola (Director); Harrison Ford (Actor); Marlon Brando (Actor),Satisfaction,N/A
31_10.txt,The Dresser,Positive,Acting;Plot,Albert Finney (Actor); Tom Courtenay (Actor); Eileen Atkins (Actor); Ronald Harwood (Writer); Peter Yates (Director),Nostalgia,N/A
320_7.txt,N/A,Negative,Acting;Plot;Soundtrack,P.S. Keerthana (Actor),Disappointment,N/A
321_10.txt,N/A,Positive,Acting;Plot;N/A,Mani Ratnam (Director);N/A,Satisfaction,10
322_8.txt,A Peck on the Cheek (Kannathil Muthamittal),Positive,Plot;Acting;Soundtrack,N/A,Satisfaction,N/A
323_10.txt,Alaipayuthey,Positive,Acting;Plot;Soundtrack,Mani Ratnam (Director); A R Rahman (Composer); PS Keerthana (Actor); Madhavan (Actor); Simran (Actor); Nandita Das (Actor),Satisfaction,N/A
324_10.txt,Kannathil Muthamittal,Positive,Acting;Plot;Soundtrack,Mani Ratnam (Director); A.R. Rahman (Musician); Madhavan (Actor); Simran (Actor),Nostalgia,N/A
325_10.txt,Roja,Positive,Acting;Plot;Soundtrack,Mani Ratnam (Director); Nandita Das (Actor); Arvind Swamy (Actor); A.R. Rahman (Music),Satisfaction,N/A
326_9.txt,N/A,Positive,Plot;Acting;Soundtrack,Mani Ratnam (Director);A.R. Rahman (Composer);N/A,Nostalgia,N/A
327_10.txt,N/A,Positive,N/A,N/A,Excitement,N/A
328_10.txt,Kannathil Muthamittal,Positive,Cinematography;Soundtrack;Acting,Mani Ratnam (Director); A.R. Rahman (Music Composer); N/A,Excitement,N/A
329_10.txt,N/A,Positive,Cinematography;Acting;Plot,Mani Ratnam (Director);Amudha (Actor),Satisfaction,N/A
32_10.txt,Lackawanna Blues,Positive,Acting;Soundtrack;Plot,Ruben Santiago-Hudson (Actor);Marcus Carl Franklin (Actor);S. Epatha Merkerson (Actor);Terrence Howard (Actor);Rosie Perez (Actor);Mos Def (Actor);Carmen Ejogo (Actor);Louis Gossett Jr. (Actor);Jeffrey Wright (Actor);Ernie Hudson (Actor);Charlayne Woodward (Actor);Jimmy Smits (Actor);Patricia Wettig (Actor);Macy Gray (Actor);Liev Schreiber (Actor);Kathleen Chalfant (Actor);Lou Myers (Actor);Hill Harper (Actor);George C. Wolfe (Director);HBO (Studio),Satisfaction,N/A
330_10.txt,N/A,Positive,Cinematography;Acting;Plot,Simran (Actor); Mani Ratnam (Director),Excitement,N/A
331_10.txt,N/A,Positive,Acting;Plot;Soundtrack,Mr. Ratnam (Director);N/A,Satisfaction,N/A
332_10.txt,Kannathil Mutthamittal,Positive,Acting;Soundtrack;Plot,Simran (Actor); N/A (Director); N/A (Studio),Satisfaction,N/A
333_10.txt,N/A,Positive,Acting;Soundtrack;Plot,Madhavan (Actor); Simran (Actor); A.R. Rahman (Musician); Mani Ratnam (Director); P.S. Keerthana (Actor); Nandita Das (Actor); J.D. Chakravathy (Actor),Satisfaction,10/10
334_9.txt,N/A,Positive,Plot;Acting;Soundtrack,Amudha;MDS,Satisfaction,N/A
335_10.txt,N/A,Positive,Acting;Plot;Soundtrack,Madhavan (Actor); Maniratnam (Director); AR Rahman (Composer),Satisfaction,N/A
336_10.txt,N/A,Positive,Acting;Soundtrack;Plot,Mani Rathnam (Director); A.R. Rahman (Music Composer),Satisfaction,N/A
337_9.txt,Kannathil Muthamittal,Positive,Cinematography;Acting;Plot,Mani Ratnam (Director); AR Rahman (Music Composer); Nandita Das (Actor); Madhavan (Actor); Simran (Actor); P. S. Keerthana (Actor),Satisfaction,N/A
338_10.txt,Kannathil Muthamittal,Positive,Cinematography;Acting;Plot,Mani Ratnam (Director); N/A,Satisfaction,N/A
339_10.txt,N/A,Positive,Plot;Acting,N/A,Satisfaction,N/A
33_7.txt,Lackawanna Blues,Positive,Acting;Plot,S. Epatha Merkerson (Actor),Satisfaction,N/A
340_9.txt,Kannathil Muthamittal,Positive,Acting;Plot;Cinematography,Keerthana (Actor); Simran (Actor); Mani Ratnam (Director); Ravi Chandran (Cinematographer),Satisfaction,9
341_9.txt,A Peck on the Cheek,Positive,Cinematography;Acting;Plot,Mani Ratnam (Director); Ravi K Chandran (Cinematographer); A. R. Rahman (Music); P.S. Keerthana (Actor); Nandita Das (Actor); J.D. Chakravarthi (Actor); Madhavan (Actor); Simran (Actor),Satisfaction,N/A
342_10.txt,Kanathil Muthital,Positive,Plot;Acting;N/A,N/A,Frustration,N/A
343_9.txt,A PECK ON THE CHEEK,Positive,Acting;Plot;Soundtrack,P.S. Keerthana (Actor); Mani Ratman (Director); A.R. Rahman (Composer),Satisfaction,N/A
344_9.txt,N/A,Positive,Cinematography;Acting;Plot,P.S. Keerthana (Actor);N/A (Director);N/A (Studio),Satisfaction,N/A
345_7.txt,Nurse Sherri,Positive,Acting;Plot;Soundtrack,Bill Roy (Actor); Marilyn Joi (Actor); J.C. Wells (Actor); Prentiss Moulden (Actor); Harry Lubins (Composer);  Adamson (Director),Satisfaction,7/10
346_7.txt,Nurse Sherri,Neutral,Acting;Plot;Special Effects,Geoffrey Land (Actor); Jill Jacobson (Actor); Al Adamson (Director),Nostalgia,7/10
347_7.txt,The Possession of Nurse Sherri,Positive,Plot;Acting;Soundtrack,Al Adamson (Director); Sam Sherman (Producer); Jill Jacobson (Actor); Bill Roy (Actor); Geoffrey Land (Actor); Harry Lubin (Composer),Nostalgia,N/A
348_7.txt,Nurse Sherri,Neutral,Plot;Acting;Soundtrack,Al Adamson (Director);,Nostalgia,7/10
349_10.txt,N/A,Positive,Gameplay;Graphics;Music,N/A,Excitement,N/A
34_8.txt,Lackawanna Blues,Positive,Acting;Plot;Soundtrack,N/A,Nostalgia,8/10
350_10.txt,Super Mario Galaxy 2,Positive,N/A,Nintendo (Studio),Excitement,N/A
351_10.txt,Super Mario Galaxy,Positive,Plot;Soundtrack;N/A,Mario (Actor); Luigi (Actor); Nintendo (Studio),Excitement,N/A
352_10.txt,N/A,Positive,Action;Soundtrack,N/A,Excitement,10
353_10.txt,Super Mario Galaxy,Positive,Gameplay;Graphics;Level Design,N/A,Excitement,9.8/10
354_10.txt,Super Mario Galaxy,Positive,Gameplay;Graphics;Music,N/A,Excitement,N/A
355_10.txt,Super Mario Galaxy,Positive,Gameplay;Graphics;Story,N/A,Nostalgia,10/10
356_9.txt,Acolytes,Positive,Cinematography;Acting;Plot,Jon Hewitt (Director); Sebastian Gregory (Actor); Josua Payne (Actor); Hanna Mangan Lawrence (Actor); Joel Edgerton (Actor); Belinda McClory (Actor); Michael Dorman (Actor); Shayne Armstong (Writer); Shane Krouse (Writer),Excitement,N/A
357_7.txt,N/A,Positive,Acting;Plot;Dark Themes,N/A,Satisfaction,7/10
358_9.txt,Burlesque on Carmen,Positive,Acting;Plot;Cinematography,Charlie Chaplin (Actor); Prosper Merimee (Author),Satisfaction,N/A
359_7.txt,A Burlesque on Carmen,Neutral,Acting;Plot;Soundtrack,Charlie Chaplin (Actor); Edna Purviance (Actor); George Bizet (Musician); Cecil B. DeMille (Director); Essanay (Studio); Ben Turpin (Actor),Frustration,N/A
35_9.txt,Lackawanna Blues,Positive,Acting;Plot;N/A,S. Epatha Merkerson (Actor); Terrence Howard (Actor); Ruben Santiago-Hudson (Screenwriter),Nostalgia,N/A
360_9.txt,N/A,Positive,Suspense;Cinematography;Acting,Alfred Hitchcock (Director),Nostalgia,N/A
361_9.txt,Strangers on a Train,Positive,Acting;Plot,Robert Walker (Actor); Alfred Hitchcock (Director); Warner Bros. (Studio),Frustration,4/5
362_9.txt,Strangers on a Train,Positive,Acting;Plot,Robert Walker (Actor); Alfred Hitchcock (Director); Warner Bros (Studio),Frustration,4/5
363_10.txt,Strangers on a Train,Positive,Cinematography;Acting;Plot,Alfred Hitchcock (Director); Robert Walker (Actor); Bruno (Character); Anthony Perkins (Actor),Satisfaction,N/A
364_10.txt,Strangers on a Train,Positive,Plot;Acting;Cinematography,Robert Walker (Actor); Farley Granger (Actor); Alfred Hitchcock (Director); Warner Bros (Studio),Nostalgia,N/A
365_10.txt,Strangers on a Train,Positive,Plot;Acting;Cinematography,Alfred Hitchcock (Director); Farley Granger (Actor); Ruth Roman (Actor); Robert Walker (Actor); Warner Bros. (Studio),Satisfaction,N/A
366_8.txt,Strangers on a Train,Positive,Acting;Plot;Cinematography,Farley Granger (Actor); Robert Walker (Actor); Alfred Hitchcock (Director),Excitement,N/A
367_8.txt,Strangers on a Train,Positive,Plot;Acting;N/A,Farley Granger (Actor); Robert Walker (Actor); Alfred Hitchcock (Director); N/A,Excitement,8/10
368_8.txt,N/A,Positive,Cinematography;Plot;Acting,Alfred Hitchcock (Director); Ruth Roman (Actor),Excitement,5
369_8.txt,Strangers on a Train,Positive,Plot;Acting;Cinematography,Alfred Hitchcock (Director),Disappointment,8/10
36_8.txt,LACKAWANNA BLUES,Positive,Acting;Plot;Cinematography,Ruben Santiago-Hudson (Actor); Marcus Franklin (Actor); S. Epatha Merkeson (Actor); Terrance Howard (Actor); Louis Gossett Jr. (Actor); Rosie Perez (Actor); Jimmy Smits (Actor); Delroy Lindo (Actor); Macy Gray (Actor); Michael K. Williams (Actor); Jeffrey Wright (Actor); Henry Simmons (Actor); Patricia Wettig (Actor); Ernie Hudson (Actor); Mos Def (Actor); Hill Harper (Actor); HBO (Studio),Nostalgia,N/A
370_8.txt,Strangers on a Train,Positive,Acting;Plot;Sentiment,Robert Walker (Actor); Patricia Hitchcock (Actor); Alfred Hitchcock (Director),Satisfaction,N/A
371_8.txt,Strangers on a Train,Positive,Plot;Acting;Cinematography,Farley Granger (Actor); Robert Walker (Actor); Kasey Rogers (Actor); Laura Elliott (Actor); Ruth Roman (Actor); Patricia Hitchcock (Actor); Marion Lorne (Actor); Jonathan Hale (Actor); Howard St. John (Actor); John Brown (Actor); Leo G. Carroll (Actor); Alfred Hitchcock (Director),Nostalgia,N/A
372_9.txt,Strangers on a Train,Positive,Acting;Plot;Cinematography,Robert Walker (Actor); Farley Granger (Actor); Alfred Hitchcock (Director); Patricia Hitchcock (Actor); Leo G. Carroll (Actor),Nostalgia,N/A
373_10.txt,Strangers On A Train,Positive,Acting;Plot;Cinematography,Farley Granger (Actor); Robert Walker (Actor); Ruth Roman (Actor); Alfred Hitchcock (Director),Excitement,N/A
374_9.txt,Strangers on a Train,Positive,Plot;Cinematography;Acting,Alfred Hitchcock (Director); Farley Granger (Actor); Ruth Roman (Actor); Robert Walker (Actor); Warner Bros. Pictures (Studio),Excitement,N/A
375_10.txt,Strangers on a Train,Positive,Cinematography;Acting;Plot,Alfred Hitchcock (Director); Patricia Highsmith (Author); Robert Walker (Actor); Farley Granger (Actor); Kasey Rogers (Actor); Ruth Roman (Actor); Patricia Hitchcock (Actor); Leo G. Carroll (Actor); Marion Lorne (Actor); Norma Varden (Actor),Nostalgia,N/A
